id,filename,hero,txt,info
137826,000000021A62,루시우,헤이 쉬는 시간 끝났어 움직이자구,
137827,000000021A63,루시우,느낌 오지,
137828,000000021A64,루시우,라인하르트 새 음악도 좀 들어보시지 그래요,
137829,000000021A65,루시우,우리가 녀석들을 보내버렸어,
137830,000000021A66,루시우,고마워,
137831,000000021A67,루시우,누가 의사좀 불러,
137832,000000021A68,루시우,신음,
137833,000000021A69,루시우,간다 가,
137835,000000021A6B,루시우,몸조심 하세요,
137836,000000021A6C,루시우,신음,
137837,000000021A6D,루시우,기분 끝내주는데,
137838,000000021A6E,루시우,한 곡 더,
137839,000000021A6F,루시우,치료 부탁해,
137840,000000021A70,루시우,아무도 날 못막아,
137841,000000021A71,루시우,속주로 가자,
137842,000000021A72,루시우,우루하,
137843,000000021A73,루시우,용서할 줄도 알아야 하는데 다음 번에,
137844,000000021A74,루시우,진짜 그렇게 생각하는거야 아 답 없네,
137845,000000021A75,루시우,오우케이,
137846,000000021A76,루시우,기침,
137847,000000021A77,루시우,신나게 달려보자고,
137848,000000021A78,루시우,신음,
137849,000000021A79,루시우,궁극기 충전 중이에요,
137850,000000021A7A,루시우,이 화물 리듬타는데,
137851,000000021A7B,루시우,안녕 안녕,
137852,000000021A7C,루시우,신음,
137853,000000021A7D,루시우,헤이 나좀 봐,
137854,000000021A7E,루시우,아니야,
137856,000000021A80,루시우,화물과 함께 무브,
137857,000000021A81,루시우,신음,
137858,000000021A82,루시우,신음,
137859,000000021A83,루시우,신음,
137860,000000021A84,루시우,헤이 고마워요,
137861,000000021A85,루시우,뒤 조심하세요,
137862,000000021A86,시메트라,추위,
137863,000000021A87,시메트라,우리가 조화를 이루는군요,
137865,000000021A89,시메트라,신음,
137867,000000021A8B,시메트라,여기서 준비해요,
137868,000000021A8C,시메트라,신음,
137869,000000021A8D,시메트라,우리가 하나되어 움직이면 우리 방어는 무적이에요,
137870,000000021A8E,시메트라,너는 진정한 현실을 누릴 자격이 없어,
137871,000000021A8F,시메트라,신음,
137872,000000021A90,시메트라,신음,
137873,000000021A91,시메트라,거점에 방어를 집중해요,
137874,000000021A92,시메트라,신음,
137875,000000021A93,시메트라,모든게 제자리를 찾았어,
137876,000000021A94,시메트라,알겠어요,
137877,000000021A95,시메트라,기침,
137878,000000021A96,시메트라,이 위치를 지켜요,
137879,000000021A97,시메트라,신음,
137880,000000021A98,시메트라,공격할 시간이에요,
137882,000000021A9A,시메트라,적 순간이동기를 찾았어요 파괴해야 해요,
137883,000000021A9B,시메트라,신음,
137884,000000021A9C,시메트라,시간이 부족해요 실패하면 안돼요,
137885,000000021A9D,시메트라,정확했군,
137886,000000021A9E,시메트라,추위,
137888,000000021AA0,시메트라,화물을 옮겨요,
137889,000000021AA1,시메트라,적절하네요,
137890,000000021AA2,시메트라,신음,
137891,000000021AA3,시메트라,궁극기가 준비됐어요,
137892,000000021AA4,시메트라,치료가 필요해요,
137893,000000021AA5,시메트라,보호막 매트릭스 구축,
137894,000000021AA6,시메트라,내 순간이동기를 사용할 수 있어요,
137895,000000021AA7,시메트라,뒤 조심해요,
137896,000000021AA8,시메트라,적 순간이동기를 찾아야 해요,
137897,000000021AA9,시메트라,갑옷이라니 중세에 온 느낌이네요,
137898,000000021AAA,시메트라,신음,
137899,000000021AAB,시메트라,널 잊지 않았어,
137900,000000021AAC,시메트라,진입합니다,
137901,000000021AAD,시메트라,신음,
137902,000000021AAE,시메트라,잘했어요,
137903,000000021AAF,시메트라,신음,
137904,000000021AB0,시메트라,돌아가라,
137905,000000021AB1,시메트라,신음,
137906,000000021AB2,시메트라,신음,
137907,000000021AB3,시메트라,기침,
137908,000000021AB4,시메트라,신음,
137909,000000021AB5,시메트라,칭찬 받아 마땅하군요,
137910,000000021AB6,시메트라,내 순간이동기가 공격을 받고 있어요,
137911,000000021AB7,시메트라,신음,
137912,000000021AB8,시메트라,한숨,
137913,000000021AB9,시메트라,신음,
137914,000000021ABA,시메트라,신음,
137915,000000021ABB,시메트라,신음,
137916,000000021ABC,시메트라,한숨,
137917,000000021ABD,시메트라,이것이 미래의 모습이다,
137919,000000021ABF,시메트라,신음,
137920,000000021AC0,시메트라,신음,
137921,000000021AC1,시메트라,순간이동기를 배치할 수 있어요,
137922,000000021AC2,시메트라,반복할 가치가 있는 성과였어요,
137923,000000021AC3,시메트라,거점을 확보해요,
137924,000000021AC4,시메트라,웃음,
137925,000000021AC5,시메트라,신음,
137926,000000021AC6,시메트라,전방에 적 포탑이에요,
137927,000000021AC7,시메트라,적이 와요,
137928,000000021AC8,시메트라,신음,
137929,000000021AC9,시메트라,보호막이 더 필요해요,
137930,000000021ACA,시메트라,신음,
137931,000000021ACB,시메트라,신음,
137932,000000021ACC,시메트라,넌 위대한 존재가 될 운명이 아니야,
137933,000000021ACD,시메트라,기합,
137934,000000021ACE,시메트라,신음,
137935,000000021ACF,시메트라,신음,
137936,000000021AD0,시메트라,보호막 적용,
137937,000000021AD1,로드호그,시간이 없다 공격해,
137938,000000021AD2,로드호그,국왕 폐하 만세,
137941,000000021AD5,로드호그,화물을 옮겨,
137944,000000021AD8,로드호그,걸리적 거리니까 꺼져,
137945,000000021AD9,로드호그,이 썩어빠진 세상에서 믿을건 단 하나,
137946,000000021ADA,로드호그,좋아,
137949,000000021ADD,로드호그,예뻐,
137951,000000021ADF,로드호그,궁극기가 준비됐다,
137952,000000021AE0,로드호그,그러셔야지,
137953,000000021AE1,로드호그,고마워,
137954,000000021AE2,로드호그,닥쳐,
137957,000000021AE5,로드호그,궁극기 충전 중이다,
137958,000000021AE6,로드호그,우리 여긴 왜 온거지,
137960,000000021AE8,로드호그,그래,
137967,000000021AEF,로드호그,싫어,
137968,000000021AF0,로드호그,다들 계획은 그럴싸 하지 면상에 한 방 맞기 전까지는,
137969,000000021AF1,로드호그,우린 모두 짐승이야,
137970,000000021AF2,로드호그,내려와,
137975,000000021AF7,시메트라,신음,
137976,000000021AF8,시메트라,신음,
137977,000000021AF9,시메트라,아니거든요,
137978,000000021AFA,시메트라,신음,
137979,000000021AFB,시메트라,신음,
137980,000000021AFC,시메트라,화물을 목표지점까지 옮겨야 해요,
137981,000000021AFD,시메트라,화물을 막아야 해요,
137982,000000021AFE,시메트라,신음,
137983,000000021AFF,시메트라,함께 화물을 멈춰요 마땅히 그래야 해요,
137984,000000021B00,시메트라,내 실력이 더 좋아졌어요,
137985,000000021B01,시메트라,신음,
137986,000000021B02,시메트라,나와 함께 지켜요,
137987,000000021B03,시메트라,적 포탑을 파괴했어요 구조가 열악하더군요,
137988,000000021B04,시메트라,내 보호막에 증강이 필요해요,
137989,000000021B05,시메트라,신음,
137990,000000021B06,시메트라,신음,
137992,000000021B08,시메트라,훌륭해요,
137993,000000021B09,시메트라,가세요,
137994,000000021B0A,로드호그,방어 중,
137995,000000021B0B,로드호그,진입한다,
137996,000000021B0C,시메트라,신음,
137997,000000021B0D,시메트라,신음,
137998,000000021B0E,시메트라,이 대상을 제거해야 해요,
137999,000000021B0F,시메트라,기침,
138000,000000021B10,시메트라,시스템 최적화 완료,
138001,000000021B11,시메트라,무한한 가능성을 상항해봐요,
138002,000000021B12,시메트라,내가 당신을 엄호하고 있어요,
138003,000000021B13,시메트라,왜 운명에 맞서 싸우려는거지,
138004,000000021B14,시메트라,지금 공격하지 않으면 패배할거에요,
138005,000000021B15,시메트라,추위,
138006,000000021B16,시메트라,적이 여기 모여있어요,
138007,000000021B17,시메트라,신음,
138008,000000021B18,시메트라,널 위한거야,
138009,000000021B19,시메트라,예상대로야,
138012,000000021B1C,시메트라,언제나 개선의 여지는 있는 법이죠,
138013,000000021B1D,시메트라,신음,
138014,000000021B1E,시메트라,위험했어요,
138015,000000021B1F,시메트라,신음,
138016,000000021B20,시메트라,제길,
138017,000000021B21,시메트라,버텨요 승리가 코앞이에요,
138018,000000021B22,시메트라,신음,
138019,000000021B23,시메트라,가는 중이에요,
138020,000000021B24,시메트라,신음,
138021,000000021B25,시메트라,준비됐어요,
138022,000000021B26,시메트라,함께 방어해요 이제 얼마 남지 않았어요,
138023,000000021B27,시메트라,거점에 공격을 집중해요,
138024,000000021B28,시메트라,적들이 되살아났어요,
138025,000000021B29,시메트라,모두 계획대로야,
138027,000000021B2B,시메트라,적의 위치를 찾았어요,
138028,000000021B2C,시메트라,공격,
138029,000000021B2D,시메트라,시메트라 보고합니다,
138030,000000021B2E,시메트라,신음,
138031,000000021B2F,시메트라,조심해요,
138032,000000021B30,시메트라,신음,
138034,000000021B32,시메트라,방어구가 필요해요,
138035,000000021B33,시메트라,신음,
138036,000000021B34,시메트라,신음,
138037,000000021B35,시메트라,추위,
138038,000000021B36,시메트라,포탑 설치,
138039,000000021B37,시메트라,이곳을 정리해야 해요,
138040,000000021B38,시메트라,신음,
138041,000000021B39,시메트라,신음,
138042,000000021B3A,시메트라,노력하고 헌신한 보람이 있군요,
138044,000000021B3C,시메트라,신음,
138045,000000021B3D,시메트라,빛이여 실체가 되어라,
138046,000000021B3E,시메트라,신음,
138047,000000021B3F,시메트라,적 포탑을 파괴했어요,
138048,000000021B40,시메트라,신음,
138049,000000021B41,루시우,막는 중이야,
138050,000000021B42,루시우,신음,
138051,000000021B43,루시우,기침,
138052,000000021B44,루시우,이건 옳지 않아,
138053,000000021B45,루시우,치유의 노래 갑니다,
138054,000000021B46,루시우,신음,
138055,000000021B47,루시우,신음,
138056,000000021B48,루시우,안돼,
138057,000000021B49,루시우,관중이 많은데,
138058,000000021B4A,루시우,나 거점에 있어 올거지,
138059,000000021B4B,루시우,신음,
138060,000000021B4C,루시우,모두 함께 움직이자,
138061,000000021B4D,루시우,신음,
138062,000000021B4E,루시우,신나게 달려보자고,
138063,000000021B4F,루시우,자빠져라,
138064,000000021B50,루시우,어우 야,
138065,000000021B51,루시우,기합,
138066,000000021B52,시메트라,한숨,
138067,000000021B53,루시우,궁극기 준비 완료 한 판 놀아봅시다,
138068,000000021B54,루시우,궁극기 준비됐어요,
138069,000000021B55,루시우,두근두근,
138070,000000021B56,루시우,기합,
138071,000000021B57,루시우,거점을 점령하자 어서 오라고,
138072,000000021B58,루시우,적 포탑 파괴,
138073,000000021B59,루시우,신음,
138074,000000021B5A,루시우,기침,
138075,000000021B5B,루시우,이거 들으면 다 나을껄,
138076,000000021B5C,루시우,준비 됐어,
138077,000000021B5D,루시우,궁극기 충전 중이야,
138078,000000021B5E,루시우,치유의 시간이다,
138079,000000021B5F,루시우,몸조심하라구,
138081,000000021B61,루시우,우린 뭉쳐야 해,
138082,000000021B62,루시우,신음,
138083,000000021B63,루시우,신음,
138084,000000021B64,루시우,이건 눈 감고도 하겠는데,
138085,000000021B65,시메트라,웃음,
138086,000000021B66,시메트라,신음,
138087,000000021B67,시메트라,신음,
138088,000000021B68,시메트라,모이세요,
138089,000000021B69,시메트라,내 생각은 다른데요,
138090,000000021B6A,시메트라,방어체계 구성 중,
138091,000000021B6B,시메트라,신음,
138092,000000021B6C,시메트라,내껀가요,
138093,000000021B6D,시메트라,신음,
138094,000000021B6E,시메트라,신음,
138095,000000021B6F,시메트라,인류의 진정한 적은 무질서에요,
138096,000000021B70,시메트라,자기 역할을 훌륭하게 수행하는군요,
138097,000000021B71,시메트라,보호막을 씌워줄게요,
138098,000000021B72,시메트라,나와 함께 공격해요,
138099,000000021B73,시메트라,신음,
138100,000000021B74,시메트라,신음,
138101,000000021B75,시메트라,내가 함께할게요,
138102,000000021B76,시메트라,거점에 왔어요 얼른 차지해야 해요,
138104,000000021B78,시메트라,신음,
138105,000000021B79,시메트라,규칙이 생기기 시작하는군,
138106,000000021B7A,시메트라,신음,
138107,000000021B7B,시메트라,신음,
138108,000000021B7C,시메트라,계획대로만 하면 승리는 우리꺼에요,
138109,000000021B7D,시메트라,내 세상에 온걸 환영해요,
138110,000000021B7E,시메트라,기합,
138111,000000021B7F,시메트라,신음,
138112,000000021B80,시메트라,신음,
138113,000000021B81,시메트라,내 힘이 강해졌어요,
138114,000000021B82,시메트라,저격수에요,
138115,000000021B83,시메트라,뭉쳐요,
138116,000000021B84,시메트라,준비해요,
138117,000000021B85,시메트라,우리는 조화를 이루고 있어요,
138118,000000021B86,시메트라,흠,
138119,000000021B87,시메트라,잠깐의 실책이었어요,
138120,000000021B88,시메트라,신음,
138121,000000021B89,시메트라,한숨,
138122,000000021B8A,시메트라,인상적이군요,
138123,000000021B8B,시메트라,화물이 이동하고 있어요 함께 움직여야 해요,
138124,000000021B8C,시메트라,나는 혼돈에서 질서를 빚을거에요,
138125,000000021B8D,시메트라,기침,
138126,000000021B8E,시메트라,신음,
138127,000000021B8F,시메트라,밀어붙여요,
138128,000000021B90,시메트라,방어장비 설치,
138129,000000021B91,시메트라,밀어붙여요,
138130,000000021B92,시메트라,바로 이거죠,
138131,000000021B93,시메트라,균형이 내게로 기운다,
138132,000000021B94,시메트라,한숨,
138133,000000021B95,시메트라,순간이동기를 보호해요,
138134,000000021B96,시메트라,포탑 가동,
138135,000000021B97,시메트라,신음,
138136,000000021B98,시메트라,신음,
138137,000000021B99,시메트라,한숨,
138138,000000021B9A,시메트라,내 포탑이 파괴됐어요,
138139,000000021B9B,시메트라,신음,
138140,000000021B9C,시메트라,기침,
138141,000000021B9D,시메트라,내 방어체계가 약화됐어요,
138142,000000021B9E,시메트라,모두 보호막이 있군요,
138143,000000021B9F,시메트라,곧 순간이동기를 배치할 수 있어요,
138144,000000021BA0,시메트라,신음,
138145,000000021BA1,시메트라,신음,
138146,000000021BA2,시메트라,신음,
138147,000000021BA3,시메트라,안녕히,
138148,000000021BA4,시메트라,신음,
138149,000000021BA5,시메트라,치유 담당이 부족하군요,
138150,000000021BA6,시메트라,시간은 없지만 우리는 끝까지 싸울거에요,
138151,000000021BA7,시메트라,신음,
138152,000000021BA8,시메트라,적의 공격에 맞서 거점을 지켜야 해요,
138153,000000021BA9,시메트라,정말 보기 싫네,
138154,000000021BAA,시메트라,회복됐어요,
138155,000000021BAB,시메트라,내가 보호막을 걸어주죠,
138156,000000021BAC,시메트라,우리 운명은 서로 얽혀 있어요,
138157,000000021BAD,시메트라,정말 감사해요,
138158,000000021BAE,시메트라,상태가 나아졌어요,
138159,000000021BAF,시메트라,피해요,
138160,000000021BB0,시메트라,치유 담당이 필요합니다,
138350,000000021C6E,정크랫,거 불을 못다루면 주방엔 얼씬도 말아야지,
138351,000000021C6F,정크랫,Party time,
138352,000000021C70,정크랫,궁극기 다 찼어 깽판좀 쳐볼까,
138355,000000021C73,자리야,신음,
138356,000000021C74,자리야,신음,
138357,000000021C75,자리야,이게 우리 방식이지,
138358,000000021C76,자리야,нет,
138359,000000021C77,자리야,몰아칩시다,
138360,000000021C78,자리야,신음,
138361,000000021C79,자리야,기침,
138362,000000021C7A,자리야,신음,
138363,000000021C7B,자리야,나는 챔피언이다,
138364,000000021C7C,자리야,이거 힘이 넘치는데,
138365,000000021C7D,자리야,신음,
138366,000000021C7E,자리야,놈들을 돌려보냅시다,
138367,000000021C7F,자리야,네,
138368,000000021C80,자리야,신음,
138369,000000021C81,자리야,놈들이 거점을 공격합니다 수비에 집중하십시오,
138370,000000021C82,자리야,화물이 멈췄잖아 움직입시다,
138371,000000021C83,자리야,그래 내 팔뚝이 좀 굵지,
138372,000000021C84,자리야,당면 목표는 화물 운송,
138373,000000021C85,자리야,웃음,
138374,000000021C86,자리야,제가 지켜드리죠,
138375,000000021C87,자리야,가세요,
138376,000000021C88,자리야,Так точно,
138377,000000021C89,자리야,모두 발사,궁극기
138378,000000021C8A,자리야,중력자탄 준비 완료,
138379,000000021C8B,자리야,조금만 버티면 됩니다 놈들을 막읍시다,
138380,000000021C8C,자리야,신음,
138381,000000021C8D,자리야,신음,
138382,000000021C8E,자리야,부숴주마,
138383,000000021C8F,자리야,신음,
138384,000000021C90,자리야,방어구가 필요합니다,
138385,000000021C91,자리야,신음,
138386,000000021C92,자리야,열심히 일하는 것 자체가 보상이죠,
138387,000000021C93,자리야,멋진 한방이군요,
138389,000000021C95,자리야,신음,
138390,000000021C96,자리야,신음,
138391,000000021C97,자리야,밀어붙입시다,
138392,000000021C98,자리야,신음,
138393,000000021C99,자리야,신음,
138394,000000021C9A,자리야,신음,
138395,000000021C9B,자리야,적들이 공격을 준비합니다,
138396,000000021C9C,자리야,전력을 다합시다,
138397,000000021C9D,자리야,전 준비됐습니다,
138398,000000021C9E,자리야,포기하면 안됩니다,
138399,000000021C9F,자리야,기합,
138401,000000021CA1,자리야,엄폐하십시오,
138402,000000021CA2,자리야,신음,
138403,000000021CA3,자리야,가세요,
138404,000000021CA4,자리야,기합,
138405,000000021CA5,자리야,웃음,
138406,000000021CA6,자리야,고마우셔라,
138407,000000021CA7,자리야,거 운동좀 하시죠,
138408,000000021CA8,자리야,밀어 붙이세요,
138409,000000021CA9,자리야,Огонь по готовности,궁극기
138410,000000021CAA,자리야,화물을 움직이는게 좋겠습니다,
138411,000000021CAB,자리야,적 포착,
138412,000000021CAC,자리야,신음,
138413,000000021CAD,자리야,그게 인력이라는거다,
138414,000000021CAE,자리야,공격 중입니다,
138415,000000021CAF,자리야,치유 담당이 필요합니다,
138416,000000021CB0,자리야,연습이 완벽을 만들죠,
138417,000000021CB1,자리야,순간이동기를 찾으십시오,
138418,000000021CB2,자리야,신음,
138419,000000021CB3,자리야,우승 상품이군요,
138420,000000021CB4,자리야,어쩌면 인간에게는 100가지 감각이 있어서 그 중에 죽음과 함께 사라지는 건 우리가 알고 있는 오감 뿐이고 나머지 95가지는 살아남을지도 모릅니다,
138421,000000021CB5,자리야,다시 싸울 준비 됐습니다,
138422,000000021CB6,자리야,방벽 씌웠습니다,
138423,000000021CB7,자리야,있는 힘껏 덤벼보시지,
138424,000000021CB8,자리야,궁극기가 준비됐습니다,
138425,000000021CB9,자리야,그래 더 쳐봐,
138426,000000021CBA,자리야,신음,
138427,000000021CBB,자리야,살았네,
138429,000000021CBD,자리야,화물을 멈추십시오,
138430,000000021CBE,자리야,궁극기 충전 중입니다,
138431,000000021CBF,자리야,신음,
138432,000000021CC0,자리야,전방에 적 포탑,
138433,000000021CC1,자리야,치료 됐습니다,
138434,000000021CC2,자리야,Вместе мы сильны,
138435,000000021CC3,자리야,약한 정신에 약한 몸,
138436,000000021CC4,자리야,훈련 때처럼 하면 됩니다 머릿속에 그리고 실행,
138437,000000021CC5,자리야,신음,
138438,000000021CC6,자리야,격한 운동 전에는 스트레칭 꼼꼼히 하는걸 잊지 마세요,
138440,000000021CC8,자리야,보호막이 필요합니다,
138442,000000021CCA,자리야,거점을 점령 중입니다 공격에 대비합시다,
138443,000000021CCB,자리야,자리야 임무 대기 중,
138444,000000021CCC,자리야,중력 죽이지,
138445,000000021CCD,자리야,신음,
138446,000000021CCE,자리야,크고 복슬복슬한 시베리아 불곰처럼 꼭 안아주고 싶은데요,
138447,000000021CCF,자리야,잠깐 문제가 생겼을 뿐이야,
138448,000000021CD0,시메트라,거점을 차지하는 중이에요 지원해줘요,
138449,000000021CD1,시메트라,감각이 너의 약점이구나,
138450,000000021CD2,시메트라,노력의 보상이군요,
138451,000000021CD3,시메트라,두번째 기회로군요,
138452,000000021CD4,시메트라,죽음은 환상이에요,
138453,000000021CD5,시메트라,침입자 감지,
138454,000000021CD6,시메트라,갈게요 5 4 3 2 1,
138455,000000021CD7,시메트라,주제를 알아야지,
138456,000000021CD8,시메트라,안녕하세요,
138457,000000021CD9,시메트라,알겠어요,
138458,000000021CDA,시메트라,후퇴해요,
138460,000000021CDC,시메트라,치욕적이겠군,
138462,000000021CDE,시메트라,자기 역할을 훌륭하게 수행하는군요,
138463,000000021CDF,시메트라,나의 일은 끝나지 않았어요,
138464,000000021CE0,시메트라,완벽히 맞아들어가는군요,
138466,000000021CE2,시메트라,완벽하군,
138467,000000021CE3,시메트라,이것이 만물의 질서야,
138469,000000021CE5,시메트라,화물이 움직여요 우리도 움직이죠,
138470,000000021CE6,시메트라,넌 자기 정신에 갇혀있구나,
138471,000000021CE7,시메트라,거점을 점령하고 있어요 모두 계획대로에요,
138474,000000021CEA,시메트라,순간이동기 가동 길을 열었어요,
138475,000000021CEB,시메트라,5 4 3 2 1,
138476,000000021CEC,시메트라,고마워요,
138477,000000021CED,시메트라,난 혼자 일하는게 익숙해요,
138478,000000021CEE,시메트라,화물이 목표지점으로 이동하고 있어요 모두 계획 대로에요,
138479,000000021CEF,시메트라,전투에는 미적 요소가 있죠,
138480,000000021CF0,시메트라,적이 순간이동기를 가지고 있어요 찾아야 해요,
138481,000000021CF1,시메트라,안돼요,
138482,000000021CF2,시메트라,나의 길을 따르겠어요,
138483,000000021CF3,시메트라,화물이 멈췄어요 다시 움직여야 해요,
138484,000000021CF4,시메트라,방어 매트릭스 구축 완료,
138485,000000021CF5,시메트라,화물이 움직이고 있어요 화물로 모여요,
138486,000000021CF6,시메트라,아직 할 일이 많아요,
138487,000000021CF7,시메트라,내 실수를 바로잡겠어요,
138488,000000021CF8,시메트라,질서를 회복할거에요,
138489,000000021CF9,시메트라,순간이동기 설치 준비 완료,
138490,000000021CFA,시메트라,모두가 자기 역할을 다 하면 승리할 수 밖에 없죠,
138492,000000021CFC,시메트라,순간이동기 가동 빠르게 움직여요,
138493,000000021CFD,시메트라,대단하군요 나라면 그렇게 엉성한 물건을 믿진 않을텐데,
138494,000000021CFE,자리야,놈들을 막아내야 합니다,
138497,000000021D01,자리야,적 포탑 제거,
138498,000000021D02,자리야,승리를 향해 전진,
138499,000000021D03,자리야,나쁘진 않은데 아직 멀었어,
138500,000000021D04,자리야,방어 중입니다,
138501,000000021D05,자리야,중력을 느껴라,
138502,000000021D06,자리야,안녕히,
138503,000000021D07,자리야,가만 있을겁니까 행동을 해야죠,
138504,000000021D08,자리야,신음,
138505,000000021D09,자리야,신음,
138509,000000021D0D,자리야,라인하르트 저랑 팔씨름 하신댔죠 어째 긴장돼 보이십니다,
138510,000000021D0E,자리야,기합,
138511,000000021D0F,자리야,신음,
138512,000000021D10,자리야,기침,
138513,000000021D11,자리야,여길 정리합시다,
138514,000000021D12,자리야,최대 충전,
138515,000000021D13,자리야,준비하십시오,
138517,000000021D15,시메트라,궁극기 충전 중이에요,
138518,000000021D16,시메트라,적 순간이동기를 파괴했어요,
138519,000000021D17,시메트라,질서가 회복됐군,
138521,000000021D19,시메트라,공격을 집중해요 화물을 이동시켜요,
138522,000000021D1A,시메트라,방어를 강화해서 적을 몰아내야 해요,
138523,000000021D1B,시메트라,나의 흠잡을 데 없는 공로에 대한 포상이로군요,
138526,000000021D1E,자리야,훈련할 때처럼,
138529,000000021D21,자리야,쓰러진 이들을 잊지 맙시다,
138530,000000021D22,자리야,기합,
138531,000000021D23,자리야,확인했습니다,
138532,000000021D24,자리야,신음,
138533,000000021D25,자리야,당신은 팀의 보물입니다,
138534,000000021D26,자리야,기침,
138535,000000021D27,자리야,Ура,
138538,000000021D2A,자리야,신음,
138539,000000021D2B,자리야,조국을 위하여,
138540,000000021D2C,자리야,신음,
138541,000000021D2D,자리야,러시아어,
138542,000000021D2E,자리야,신음,
138543,000000021D2F,자리야,쌩쌩해졌습니다,
138545,000000021D31,자리야,러시아에선 게임이 당신을 즐깁니다,
138546,000000021D32,자리야,시간이 없습니다 젖먹던 힘까지 내세요,
138547,000000021D33,자리야,한숨,
138548,000000021D34,자리야,시간이 없습니다 공격,
138549,000000021D35,자리야,신음,
138550,000000021D36,자리야,신음,
138551,000000021D37,자리야,한숨,
138552,000000021D38,자리야,привет,
138553,000000021D39,자리야,치료를 부탁합니다,
138554,000000021D3A,자리야,이제 좀 몸이 풀리네,
138555,000000021D3B,자리야,계속 덤비시지,
138556,000000021D3C,자리야,궁극기가 거의 준비됐습니다,
138557,000000021D3D,자리야,뭘 망설이시나 쳐봐,
138558,000000021D3E,자리야,신음,
138559,000000021D3F,자리야,기침,
138560,000000021D40,자리야,순간이동기 발견,
138561,000000021D41,자리야,태산처럼 굳건하게,
138562,000000021D42,자리야,싸움은 끝나지 않았어,
138563,000000021D43,자리야,방벽 활성화,
138564,000000021D44,자리야,투지를 더 불태웁시다,
138565,000000021D45,자리야,동지들이 절 찾습니다,
138566,000000021D46,자리야,아직 싸울 수 있다구,
138567,000000021D47,자리야,끝나려면 멀었어,
138568,000000021D48,자리야,기합,
138569,000000021D49,자리야,기침,
138570,000000021D4A,자리야,신음,
138572,000000021D4C,자리야,내 의지는 꺾이지 않아,
138573,000000021D4D,자리야,신음,
138574,000000021D4E,자리야,기합,
138575,000000021D4F,자리야,기합,
138576,000000021D50,자리야,모두 거점으로 이동합시다,
138577,000000021D51,자리야,пока,
138578,000000021D52,자리야,네 동지들의 믿음을 져버렸구나,
138579,000000021D53,자리야,거점을 보호합시다,
138580,000000021D54,자리야,제가 방어합니다,
138581,000000021D55,자리야,제가 있습니다,
138582,000000021D56,자리야,함께일 때 우린 강합니다,
138583,000000021D57,자리야,신음,
138584,000000021D58,자리야,거점을 지키십시오,
138585,000000021D59,자리야,신음,
138586,000000021D5A,자리야,신음,
138587,000000021D5B,자리야,이게 마지막입니다 전진,
138588,000000021D5C,자리야,신음,
138589,000000021D5D,자리야,알겠습니다,
138590,000000021D5E,자리야,Спасибо,
138591,000000021D5F,자리야,들어가십시오,
138592,000000021D60,자리야,화물을 움직이고 있습니다 제 옆에 정렬하세요,
138593,000000021D61,자리야,끝내주는데요,
138594,000000021D62,자리야,다 제 할 일이 있는 법이죠,
138595,000000021D63,자리야,위험했군요,
138596,000000021D64,자리야,신음,
138597,000000021D65,자리야,신음,
138598,000000021D66,자리야,2차 시도다,
138599,000000021D67,자리야,약해,
138601,000000021D69,자리야,전진,
138602,000000021D6A,자리야,거점을 차지합시다,
138603,000000021D6B,자리야,간지럽지도 않군,
138604,000000021D6C,자리야,제가 공격합니다,
138605,000000021D6D,자리야,신음,
138606,000000021D6E,자리야,다 부숴주겠어,
138607,000000021D6F,자리야,신음,
138609,000000021D71,자리야,감사합니다,
138610,000000021D72,자리야,한숨,
138612,000000021D74,자리야,신음,
138613,000000021D75,자리야,신음,
138614,000000021D76,자리야,신음,
138615,000000021D77,자리야,충전 중,
138616,000000021D78,자리야,신음,
138617,000000021D79,자리야,하나 되어 싸운다,
138618,000000021D7A,자리야,놈들에게 순간이동기가 있습니다,
138619,000000021D7B,자리야,5 4 3 2 1,
138620,000000021D7C,자리야,훨씬 낫군요,
138621,000000021D7D,자리야,지는건 질색인데,
138622,000000021D7E,자리야,신음,
138623,000000021D7F,자리야,마음껏 싸우세요,
138624,000000021D80,자리야,신음,
138625,000000021D81,자리야,안녕하세요,
138626,000000021D82,자리야,Чёрт,
138627,000000021D83,자리야,기합,
138628,000000021D84,자리야,끈기가 제일 중요하죠,
138629,000000021D85,자리야,덤벼라,
138630,000000021D86,자리야,신음,
138631,000000021D87,시메트라,훨씬 낫네요,
138632,000000021D88,자리야,신음,
138633,000000021D89,자리야,준비 됐습니다,
138634,000000021D8A,자리야,신음,
138635,000000021D8B,자리야,내 대포맛좀 보시지,
138637,000000021D8D,자리야,결코 항복하지 않는다,
138639,000000021D8F,자리야,진입합니다,
138640,000000021D90,자리야,벤치프레스 몇 kg나 드시는지,
138641,000000021D91,자리야,잘가십시오,
138642,000000021D92,자리야,기합,
138643,000000021D93,자리야,한숨,
138644,000000021D94,자리야,신음,
138645,000000021D95,자리야,기합,
138646,000000021D96,자리야,화물을 움직이십시오,
138647,000000021D97,자리야,시간이 다돼갑니다 놈들을 막아냅시다,
138648,000000021D98,자리야,적 순간이동기를 파괴했습니다,
138650,000000021D9A,자리야,다시 기회가 왔군,
138651,000000021D9B,자리야,기합,
138652,000000021D9C,자리야,신음,
138653,000000021D9D,자리야,보호막이 필요해요,
138654,000000021D9E,자리야,가고 있습니다,
